student_id,week,week_ending,attendance_pct,vle_logins,vle_hours,materials_accessed
STU0045,8,2025-02-22,78.87,6,1.73,3
STU0045,9,2025-03-01,76.38,7,1.09,2
STU0045,10,2025-03-08,85.6,11,3.48,2
STU0045,11,2025-03-15,82.66,9,3.12,3
STU0045,12,2025-03-22,100.0,8,5.77,6
STU0046,1,2025-01-04,95.46,7,1.56,3
STU0046,2,2025-01-11,97.34,3,1.81,2
STU0046,3,2025-01-18,85.27,6,1.47,5
STU0046,4,2025-01-25,84.17,7,3.29,2
STU0046,5,2025-02-01,98.51,11,4.75,3
STU0046,6,2025-02-08,76.37,7,3.6,3
STU0046,7,2025-02-15,75.18,6,4.25,1
STU0046,8,2025-02-22,88.78,3,2.03,2
STU0046,9,2025-03-01,80.5,6,1.17,0
STU0046,10,2025-03-08,73.61,4,1.01,2
STU0046,11,2025-03-15,88.76,4,0.0,1
STU0046,12,2025-03-22,69.31,7,1.62,2
STU0047,1,2025-01-04,54.06,0,0.0,0
STU0047,2,2025-01-11,52.34,0,0.58,1
STU0047,3,2025-01-18,74.78,0,0.29,1
STU0047,4,2025-01-25,78.44,3,4.0,1
STU0047,5,2025-02-01,61.71,3,2.75,1
STU0047,6,2025-02-08,74.46,8,5.68,1
STU0047,7,2025-02-15,77.34,7,2.46,2
STU0047,8,2025-02-22,75.35,1,0.0,2
STU0047,9,2025-03-01,83.9,8,5.9,4
STU0047,10,2025-03-08,93.55,11,6.51,2
STU0047,11,2025-03-15,89.37,13,7.3,5
STU0047,12,2025-03-22,98.64,13,7.01,2
STU0048,1,2025-01-04,69.25,7,3.3,0
STU0048,2,2025-01-11,74.02,6,1.19,1
STU0048,3,2025-01-18,87.63,3,1.1,1
STU0048,4,2025-01-25,68.86,5,3.0,0
STU0048,5,2025-02-01,76.74,1,0.03,1
STU0048,6,2025-02-08,61.71,4,3.97,0
STU0048,7,2025-02-15,72.0,2,3.76,1
STU0048,8,2025-02-22,68.57,7,6.26,3
STU0048,9,2025-03-01,74.1,6,4.44,0
STU0048,10,2025-03-08,68.32,8,7.42,0
STU0048,11,2025-03-15,63.78,10,5.96,2
STU0048,12,2025-03-22,55.84,3,1.27,0
STU0049,1,2025-01-04,86.42,4,2.32,6
STU0049,2,2025-01-11,77.15,8,5.29,2
STU0049,3,2025-01-18,86.43,8,7.44,3
STU0049,4,2025-01-25,98.37,8,5.01,4
STU0049,5,2025-02-01,79.78,7,3.67,1
STU0049,6,2025-02-08,80.94,12,5.71,4
STU0049,7,2025-02-15,86.68,11,8.57,1
STU0049,8,2025-02-22,89.79,6,3.76,7
STU0049,9,2025-03-01,80.43,6,5.99,3
STU0049,10,2025-03-08,85.43,9,3.66,5
STU0049,11,2025-03-15,77.27,14,8.87,0
STU0049,12,2025-03-22,92.54,4,0.35,3
STU0050,1,2025-01-04,44.08,1,0.88,0
STU0050,2,2025-01-11,47.69,0,0.11,0
STU0050,3,2025-01-18,40.28,0,0.0,0
STU0050,4,2025-01-25,49.71,0,0.0,0
STU0050,5,2025-02-01,52.92,0,1.02,0
STU0050,6,2025-02-08,59.68,1,3.35,0
STU0050,7,2025-02-15,70.83,0,2.09,0
STU0050,8,2025-02-22,54.44,1,2.81,1
STU0050,9,2025-03-01,54.41,0,0.31,0
STU0050,10,2025-03-08,60.14,3,0.52,1
STU0050,11,2025-03-15,62.93,2,0.23,0
STU0050,12,2025-03-22,64.77,4,4.14,2
STU0051,1,2025-01-04,70.92,6,1.55,1
STU0051,2,2025-01-11,75.26,5,0.72,3
STU0051,3,2025-01-18,81.41,7,4.39,2
STU0051,4,2025-01-25,79.42,7,3.63,2
STU0051,5,2025-02-01,77.04,4,0.75,1
STU0051,6,2025-02-08,80.48,6,1.3,4
STU0051,7,2025-02-15,77.31,5,1.6,1
STU0051,8,2025-02-22,87.31,3,0.55,0
STU0051,9,2025-03-01,68.15,9,2.8,0
STU0051,10,2025-03-08,82.31,7,5.03,2
STU0051,11,2025-03-15,76.78,11,5.24,1
STU0051,12,2025-03-22,90.43,8,2.46,1
STU0052,1,2025-01-04,100.0,10,4.23,5
STU0052,2,2025-01-11,96.56,10,4.33,0
STU0052,3,2025-01-18,95.76,14,6.51,4
STU0052,4,2025-01-25,84.76,8,2.91,7
STU0052,5,2025-02-01,98.46,11,4.59,1
STU0052,6,2025-02-08,100.0,11,3.65,4
STU0052,7,2025-02-15,95.97,9,3.39,4
STU0052,8,2025-02-22,91.25,15,8.15,4
STU0052,9,2025-03-01,85.3,8,4.83,2
STU0052,10,2025-03-08,84.16,5,0.0,3
STU0052,11,2025-03-15,97.49,19,10.67,6
STU0052,12,2025-03-22,93.49,7,1.49,1
STU0053,1,2025-01-04,100.0,9,4.84,4
STU0053,2,2025-01-11,94.88,19,8.08,5
STU0053,3,2025-01-18,100.0,12,6.97,7
STU0053,4,2025-01-25,83.72,13,7.02,1
STU0053,5,2025-02-01,90.88,8,3.75,3
STU0053,6,2025-02-08,100.0,12,6.96,2
STU0053,7,2025-02-15,96.0,13,9.89,1
STU0053,8,2025-02-22,100.0,9,4.04,3
STU0053,9,2025-03-01,94.0,13,6.95,6
STU0053,10,2025-03-08,70.22,6,5.48,3
STU0053,11,2025-03-15,90.39,10,5.98,4
STU0053,12,2025-03-22,85.64,8,4.07,2
STU0054,1,2025-01-04,64.81,1,0.1,0
STU0054,2,2025-01-11,48.58,0,1.72,0
STU0054,3,2025-01-18,58.04,1,0.0,1
STU0054,4,2025-01-25,53.64,0,0.0,0
STU0054,5,2025-02-01,51.04,0,0.0,1
STU0054,6,2025-02-08,56.95,0,1.3,0
STU0054,7,2025-02-15,64.76,0,0.0,0
STU0054,8,2025-02-22,51.81,0,0.0,0
STU0054,9,2025-03-01,58.56,0,0.0,0
STU0054,10,2025-03-08,54.13,0,0.36,1
STU0054,11,2025-03-15,46.14,0,1.15,0
STU0054,12,2025-03-22,61.92,0,0.91,0
STU0055,1,2025-01-04,44.66,0,0.0,1
STU0055,2,2025-01-11,58.8,0,0.0,0
STU0055,3,2025-01-18,57.06,0,0.0,1
STU0055,4,2025-01-25,58.46,0,0.0,0
STU0055,5,2025-02-01,47.35,0,0.0,0
STU0055,6,2025-02-08,67.63,1,0.0,0
STU0055,7,2025-02-15,66.47,3,1.04,1
STU0055,8,2025-02-22,61.35,0,0.0,0
STU0055,9,2025-03-01,67.27,2,0.0,2
STU0055,10,2025-03-08,67.33,2,0.0,0
STU0055,11,2025-03-15,66.31,10,3.93,4
STU0055,12,2025-03-22,76.72,1,0.46,0
STU0056,1,2025-01-04,100.0,12,8.96,2
STU0056,2,2025-01-11,84.56,8,7.77,6
STU0056,3,2025-01-18,80.26,10,5.21,2
STU0056,4,2025-01-25,84.11,8,2.86,4
STU0056,5,2025-02-01,86.03,6,2.87,3
STU0056,6,2025-02-08,67.76,7,5.02,3
STU0056,7,2025-02-15,81.4,11,7.08,3
STU0056,8,2025-02-22,88.97,8,5.24,2
STU0056,9,2025-03-01,90.9,10,6.11,4
STU0056,10,2025-03-08,83.73,11,6.8,5
STU0056,11,2025-03-15,78.67,7,1.59,2
STU0056,12,2025-03-22,83.38,8,6.9,3
STU0057,1,2025-01-04,96.53,11,6.5,1
STU0057,2,2025-01-11,100.0,12,4.81,6
STU0057,3,2025-01-18,100.0,20,12.78,5
STU0057,4,2025-01-25,100.0,11,3.43,3
STU0057,5,2025-02-01,95.08,10,5.95,2
STU0057,6,2025-02-08,88.57,12,5.68,3
STU0057,7,2025-02-15,95.72,13,5.15,2
STU0057,8,2025-02-22,95.54,7,1.59,5
STU0057,9,2025-03-01,87.3,8,4.78,5
STU0057,10,2025-03-08,93.77,11,7.32,3
STU0057,11,2025-03-15,78.83,9,3.63,2
STU0057,12,2025-03-22,89.69,10,3.62,4
STU0058,1,2025-01-04,59.75,3,2.61,1
STU0058,2,2025-01-11,70.32,7,4.48,0
STU0058,3,2025-01-18,68.58,1,0.02,1
STU0058,4,2025-01-25,58.55,1,0.0,0
STU0058,5,2025-02-01,77.06,8,4.98,1
STU0058,6,2025-02-08,63.6,2,1.84,0
STU0058,7,2025-02-15,79.09,2,2.2,3
STU0058,8,2025-02-22,75.44,6,3.01,0
STU0058,9,2025-03-01,66.29,0,0.0,1
STU0058,10,2025-03-08,69.75,5,2.29,2
STU0058,11,2025-03-15,68.58,3,4.62,2
STU0058,12,2025-03-22,74.56,4,1.32,2
STU0059,1,2025-01-04,86.87,12,7.53,6
STU0059,2,2025-01-11,97.41,4,5.09,1
STU0059,3,2025-01-18,83.33,9,6.08,1
STU0059,4,2025-01-25,77.81,7,4.35,0
STU0059,5,2025-02-01,84.83,9,5.8,5
STU0059,6,2025-02-08,94.63,4,2.83,1
STU0059,7,2025-02-15,85.9,8,2.94,1
STU0059,8,2025-02-22,71.65,6,2.85,3
STU0059,9,2025-03-01,74.06,7,1.91,3
STU0059,10,2025-03-08,77.46,4,1.91,2
STU0059,11,2025-03-15,82.82,4,4.48,1
STU0059,12,2025-03-22,69.73,5,2.55,0
STU0060,1,2025-01-04,70.35,2,0.0,0
STU0060,2,2025-01-11,76.19,6,1.42,1
STU0060,3,2025-01-18,68.78,2,1.6,0
STU0060,4,2025-01-25,69.82,1,0.51,1
STU0060,5,2025-02-01,55.96,4,0.0,2
STU0060,6,2025-02-08,63.61,1,1.4,0
STU0060,7,2025-02-15,62.86,0,0.0,1
STU0060,8,2025-02-22,60.09,3,0.41,0
STU0060,9,2025-03-01,62.53,0,0.0,1
STU0060,10,2025-03-08,70.51,7,5.76,1
STU0060,11,2025-03-15,63.99,2,0.0,1
STU0060,12,2025-03-22,65.03,1,0.17,0
STU0061,1,2025-01-04,68.45,5,1.27,0
STU0061,2,2025-01-11,63.0,2,0.68,1
STU0061,3,2025-01-18,76.67,1,0.26,0
STU0061,4,2025-01-25,71.56,6,0.0,0
STU0061,5,2025-02-01,71.85,2,1.16,0
STU0061,6,2025-02-08,64.68,3,1.38,2
STU0061,7,2025-02-15,83.45,6,2.76,1
STU0061,8,2025-02-22,72.51,4,1.36,2
STU0061,9,2025-03-01,78.44,7,4.65,2
STU0061,10,2025-03-08,79.9,6,4.21,1
STU0061,11,2025-03-15,69.1,3,0.0,1
STU0061,12,2025-03-22,76.26,9,7.37,0
STU0062,1,2025-01-04,100.0,8,3.79,0
STU0062,2,2025-01-11,100.0,12,5.21,7
STU0062,3,2025-01-18,97.34,16,10.56,3
STU0062,4,2025-01-25,94.64,9,3.74,3
STU0062,5,2025-02-01,88.22,15,10.21,4
STU0062,6,2025-02-08,95.65,12,8.57,3
STU0062,7,2025-02-15,97.66,4,1.27,5
STU0062,8,2025-02-22,96.44,12,7.52,3
STU0062,9,2025-03-01,87.43,13,6.0,0
STU0062,10,2025-03-08,90.14,6,1.13,3
STU0062,11,2025-03-15,93.91,9,0.78,2
STU0062,12,2025-03-22,91.43,7,0.9,0
STU0063,1,2025-01-04,96.4,8,5.09,3
STU0063,2,2025-01-11,83.37,10,4.43,0
STU0063,3,2025-01-18,97.69,12,6.32,3
STU0063,4,2025-01-25,98.9,9,6.47,3
STU0063,5,2025-02-01,91.57,10,4.68,4
STU0063,6,2025-02-08,91.51,6,5.72,3
STU0063,7,2025-02-15,94.16,7,3.8,2
STU0063,8,2025-02-22,79.3,4,0.0,3
STU0063,9,2025-03-01,81.93,8,4.64,3
STU0063,10,2025-03-08,77.24,8,3.36,1
STU0063,11,2025-03-15,84.38,6,3.06,2
STU0063,12,2025-03-22,86.56,7,4.33,3
STU0064,1,2025-01-04,96.64,12,6.69,6
STU0064,2,2025-01-11,86.5,13,8.16,3
STU0064,3,2025-01-18,81.81,10,6.21,4
STU0064,4,2025-01-25,82.18,11,6.37,1
STU0064,5,2025-02-01,75.03,7,3.41,3
STU0064,6,2025-02-08,91.7,16,11.15,2
STU0064,7,2025-02-15,76.04,9,5.68,1
STU0064,8,2025-02-22,84.74,7,3.32,1
STU0064,9,2025-03-01,80.23,10,7.12,2
STU0064,10,2025-03-08,98.12,9,5.51,1
STU0064,11,2025-03-15,74.28,6,3.21,3
STU0064,12,2025-03-22,73.7,5,2.2,0
STU0065,1,2025-01-04,75.13,4,1.43,2
STU0065,2,2025-01-11,64.02,4,1.39,0
STU0065,3,2025-01-18,67.16,7,2.06,4
STU0065,4,2025-01-25,67.18,0,0.99,0
STU0065,5,2025-02-01,66.78,4,2.39,0
STU0065,6,2025-02-08,62.28,5,1.9,1
STU0065,7,2025-02-15,74.22,3,3.63,3
STU0065,8,2025-02-22,63.43,2,2.95,1
STU0065,9,2025-03-01,74.73,2,1.57,0
STU0065,10,2025-03-08,64.59,2,0.15,1
STU0065,11,2025-03-15,71.0,2,0.0,0
STU0065,12,2025-03-22,81.95,6,2.26,3
STU0066,1,2025-01-04,48.71,0,0.0,0
STU0066,2,2025-01-11,43.02,0,0.0,0
STU0066,3,2025-01-18,45.67,0,0.0,1
STU0066,4,2025-01-25,45.49,0,0.0,0
STU0066,5,2025-02-01,30.94,0,0.75,1
STU0066,6,2025-02-08,55.91,0,0.0,0
STU0066,7,2025-02-15,45.71,0,0.0,0
STU0066,8,2025-02-22,47.96,0,0.1,0
STU0066,9,2025-03-01,50.85,0,0.0,0
STU0066,10,2025-03-08,37.41,0,0.0,0
STU0066,11,2025-03-15,49.65,1,0.0,0
STU0066,12,2025-03-22,66.36,1,0.0,0
STU0067,1,2025-01-04,77.8,8,5.46,2
STU0067,2,2025-01-11,89.7,3,1.39,3
STU0067,3,2025-01-18,71.63,5,2.81,1
STU0067,4,2025-01-25,96.28,6,1.38,0
STU0067,5,2025-02-01,82.16,6,0.0,3
STU0067,6,2025-02-08,95.48,7,2.23,2
STU0067,7,2025-02-15,77.19,11,5.69,2
STU0067,8,2025-02-22,80.51,5,1.08,1
STU0067,9,2025-03-01,87.77,6,1.36,2
STU0067,10,2025-03-08,84.47,8,4.48,2
STU0067,11,2025-03-15,91.27,8,2.13,2
STU0067,12,2025-03-22,71.21,7,0.07,2
STU0068,1,2025-01-04,88.17,6,0.49,2
STU0068,2,2025-01-11,88.69,14,8.3,2
STU0068,3,2025-01-18,75.13,14,7.22,4
STU0068,4,2025-01-25,95.59,19,9.88,0
STU0068,5,2025-02-01,86.99,14,7.02,6
STU0068,6,2025-02-08,90.91,8,2.77,5
STU0068,7,2025-02-15,97.05,13,4.87,6
STU0068,8,2025-02-22,93.83,6,2.31,2
STU0068,9,2025-03-01,96.12,15,8.45,5
STU0068,10,2025-03-08,100.0,20,8.31,2
STU0068,11,2025-03-15,93.97,8,3.41,4
STU0068,12,2025-03-22,85.51,12,6.21,2
STU0069,1,2025-01-04,89.17,9,3.84,2
STU0069,2,2025-01-11,75.92,7,2.47,0
STU0069,3,2025-01-18,87.42,5,1.51,1
STU0069,4,2025-01-25,78.43,9,2.84,0
STU0069,5,2025-02-01,74.02,4,2.24,4
STU0069,6,2025-02-08,61.55,2,1.97,2
STU0069,7,2025-02-15,72.82,3,0.0,0
STU0069,8,2025-02-22,80.58,3,0.03,0
STU0069,9,2025-03-01,64.11,6,2.09,3
STU0069,10,2025-03-08,58.87,2,0.47,0
STU0069,11,2025-03-15,52.32,2,0.0,1
STU0069,12,2025-03-22,79.17,4,1.63,2
STU0070,1,2025-01-04,46.38,0,0.0,1
STU0070,2,2025-01-11,49.56,0,0.0,0
STU0070,3,2025-01-18,48.65,0,0.0,0
STU0070,4,2025-01-25,32.52,0,0.0,1
STU0070,5,2025-02-01,49.92,0,1.49,1
STU0070,6,2025-02-08,38.49,0,0.0,1
STU0070,7,2025-02-15,43.97,0,0.0,0
STU0070,8,2025-02-22,43.31,0,0.0,0
STU0070,9,2025-03-01,51.63,0,3.15,0
STU0070,10,2025-03-08,43.2,0,1.12,0
STU0070,11,2025-03-15,41.48,0,1.73,1
STU0070,12,2025-03-22,53.88,0,0.0,0
STU0071,1,2025-01-04,74.24,1,0.44,2
STU0071,2,2025-01-11,54.12,3,1.14,0
STU0071,3,2025-01-18,63.87,2,0.12,1
STU0071,4,2025-01-25,62.34,1,0.0,0
STU0071,5,2025-02-01,70.04,4,2.39,0
STU0071,6,2025-02-08,67.55,8,6.25,0
STU0071,7,2025-02-15,73.39,0,0.0,0
STU0071,8,2025-02-22,63.77,3,2.23,0
STU0071,9,2025-03-01,52.14,1,3.36,0
STU0071,10,2025-03-08,62.71,2,0.0,1
STU0071,11,2025-03-15,67.6,2,0.06,2
STU0071,12,2025-03-22,62.45,2,2.84,2
STU0072,1,2025-01-04,89.82,7,3.59,1
STU0072,2,2025-01-11,100.0,12,6.77,2
STU0072,3,2025-01-18,91.67,16,8.47,5
STU0072,4,2025-01-25,88.66,15,10.58,5
STU0072,5,2025-02-01,87.63,13,6.81,3
STU0072,6,2025-02-08,99.63,9,4.65,2
STU0072,7,2025-02-15,95.59,9,5.38,5
STU0072,8,2025-02-22,81.43,7,1.9,2
STU0072,9,2025-03-01,87.24,13,9.63,1
STU0072,10,2025-03-08,82.99,10,4.45,1
STU0072,11,2025-03-15,78.22,13,10.2,4
STU0072,12,2025-03-22,84.57,9,5.75,6
STU0073,1,2025-01-04,65.02,4,2.99,2
STU0073,2,2025-01-11,70.44,6,3.21,1
STU0073,3,2025-01-18,80.52,6,0.77,1
STU0073,4,2025-01-25,77.39,2,0.0,1
STU0073,5,2025-02-01,60.77,6,5.6,1
STU0073,6,2025-02-08,65.99,6,4.62,2
STU0073,7,2025-02-15,74.07,3,1.03,1
STU0073,8,2025-02-22,76.86,1,0.0,1
STU0073,9,2025-03-01,65.43,2,0.68,2
STU0073,10,2025-03-08,76.09,2,2.28,1
STU0073,11,2025-03-15,76.9,4,3.09,0
STU0073,12,2025-03-22,65.75,2,1.82,1
STU0074,1,2025-01-04,33.28,1,0.0,0
STU0074,2,2025-01-11,37.29,0,1.48,1
STU0074,3,2025-01-18,59.49,0,0.0,0
STU0074,4,2025-01-25,48.55,0,0.35,1
STU0074,5,2025-02-01,43.14,0,0.45,0
STU0074,6,2025-02-08,30.62,0,1.16,0
STU0074,7,2025-02-15,49.0,1,3.3,0
STU0074,8,2025-02-22,47.28,1,0.0,0
STU0074,9,2025-03-01,40.98,0,2.58,0
STU0074,10,2025-03-08,43.35,0,0.99,1
STU0074,11,2025-03-15,52.53,0,0.0,0
STU0074,12,2025-03-22,54.3,1,1.57,0
STU0075,1,2025-01-04,64.11,10,4.7,1
STU0075,2,2025-01-11,85.14,5,1.42,2
STU0075,3,2025-01-18,96.28,10,6.05,2
STU0075,4,2025-01-25,79.2,10,6.51,4
STU0075,5,2025-02-01,84.16,14,4.85,4
STU0075,6,2025-02-08,78.05,6,3.64,1
STU0075,7,2025-02-15,76.43,6,3.4,1
STU0075,8,2025-02-22,72.59,6,4.33,1
STU0075,9,2025-03-01,88.86,8,5.91,0
STU0075,10,2025-03-08,76.64,8,6.26,2
STU0075,11,2025-03-15,83.79,8,7.67,2
STU0075,12,2025-03-22,69.49,10,8.18,2
STU0076,1,2025-01-04,87.04,12,5.47,4
STU0076,2,2025-01-11,84.47,11,3.86,3
STU0076,3,2025-01-18,100.0,7,1.6,3
STU0076,4,2025-01-25,92.18,6,2.59,1
STU0076,5,2025-02-01,88.67,13,7.48,2
STU0076,6,2025-02-08,98.41,9,3.57,3
STU0076,7,2025-02-15,90.74,11,3.7,2
STU0076,8,2025-02-22,80.78,7,2.37,4
STU0076,9,2025-03-01,80.73,7,4.88,1
STU0076,10,2025-03-08,93.5,9,5.97,2
STU0076,11,2025-03-15,84.77,13,6.3,7
STU0076,12,2025-03-22,88.53,6,3.17,2
STU0077,1,2025-01-04,85.39,8,2.73,0
STU0077,2,2025-01-11,68.63,6,1.89,3
STU0077,3,2025-01-18,79.62,5,0.55,3
STU0077,4,2025-01-25,73.08,6,2.75,3
STU0077,5,2025-02-01,73.72,7,5.07,2
STU0077,6,2025-02-08,68.46,10,5.81,1
STU0077,7,2025-02-15,84.21,4,0.47,4
STU0077,8,2025-02-22,76.32,4,1.36,0
STU0077,9,2025-03-01,75.73,7,4.38,0
STU0077,10,2025-03-08,75.12,10,2.5,0
STU0077,11,2025-03-15,84.26,6,4.58,2
STU0077,12,2025-03-22,68.84,3,0.01,2
STU0078,1,2025-01-04,50.1,0,0.74,0
STU0078,2,2025-01-11,57.71,1,0.29,0
STU0078,3,2025-01-18,55.35,0,1.62,0
STU0078,4,2025-01-25,61.07,0,0.0,0
STU0078,5,2025-02-01,60.67,2,1.03,1
STU0078,6,2025-02-08,58.35,0,0.0,0
STU0078,7,2025-02-15,47.59,0,0.0,0
STU0078,8,2025-02-22,65.72,2,0.0,0
STU0078,9,2025-03-01,58.73,0,0.0,0
STU0078,10,2025-03-08,62.49,3,2.45,0
STU0078,11,2025-03-15,46.2,0,0.64,0
STU0078,12,2025-03-22,55.09,0,0.0,2
STU0079,1,2025-01-04,84.29,2,0.0,4
STU0079,2,2025-01-11,82.39,8,0.54,3
STU0079,3,2025-01-18,77.91,9,3.03,1
STU0079,4,2025-01-25,78.22,9,1.96,3
STU0079,5,2025-02-01,78.22,8,0.98,3
STU0079,6,2025-02-08,76.85,10,4.87,3
STU0079,7,2025-02-15,67.82,6,3.2,3
STU0079,8,2025-02-22,72.45,9,3.56,0
STU0079,9,2025-03-01,84.66,10,2.96,3
STU0079,10,2025-03-08,80.63,5,0.0,4
STU0079,11,2025-03-15,84.28,3,0.0,0
STU0079,12,2025-03-22,77.39,1,0.0,2
STU0080,1,2025-01-04,74.27,7,4.57,4
STU0080,2,2025-01-11,87.22,7,1.66,3
STU0080,3,2025-01-18,74.51,3,0.33,1
STU0080,4,2025-01-25,77.95,8,1.92,3
STU0080,5,2025-02-01,77.31,5,2.39,6
STU0080,6,2025-02-08,83.43,3,0.0,1
STU0080,7,2025-02-15,77.86,2,0.0,4
STU0080,8,2025-02-22,90.14,2,1.23,0
STU0080,9,2025-03-01,77.27,5,1.08,2
STU0080,10,2025-03-08,73.77,15,5.51,3
STU0080,11,2025-03-15,70.93,9,6.79,1
STU0080,12,2025-03-22,75.32,5,1.31,1
STU0081,1,2025-01-04,64.67,2,0.37,0
STU0081,2,2025-01-11,64.55,1,0.0,1
STU0081,3,2025-01-18,60.77,2,1.9,0
STU0081,4,2025-01-25,74.55,2,0.63,1
STU0081,5,2025-02-01,44.72,4,2.07,0
STU0081,6,2025-02-08,71.94,4,4.6,0
STU0081,7,2025-02-15,65.95,4,0.84,1
STU0081,8,2025-02-22,57.54,5,4.36,1
STU0081,9,2025-03-01,57.46,3,1.67,0
STU0081,10,2025-03-08,61.76,6,5.46,2
STU0081,11,2025-03-15,65.9,2,0.0,0
STU0081,12,2025-03-22,59.48,4,1.97,2
STU0082,1,2025-01-04,32.4,0,0.0,0
STU0082,2,2025-01-11,44.4,0,1.18,0
STU0082,3,2025-01-18,49.56,0,0.0,0
STU0082,4,2025-01-25,50.06,0,0.0,0
STU0082,5,2025-02-01,63.54,2,0.6,0
STU0082,6,2025-02-08,56.86,0,1.68,0
STU0082,7,2025-02-15,60.54,3,1.97,0
STU0082,8,2025-02-22,63.19,1,1.45,1
STU0082,9,2025-03-01,67.67,4,3.62,1
STU0082,10,2025-03-08,64.63,3,4.82,2
STU0082,11,2025-03-15,71.4,7,4.3,2
STU0082,12,2025-03-22,91.85,2,0.73,0
STU0083,1,2025-01-04,80.82,5,1.62,6
STU0083,2,2025-01-11,84.92,10,3.92,3
STU0083,3,2025-01-18,70.66,6,3.82,0
STU0083,4,2025-01-25,84.14,2,1.0,2
STU0083,5,2025-02-01,92.03,3,2.23,2
STU0083,6,2025-02-08,70.77,8,4.88,1
STU0083,7,2025-02-15,73.11,8,3.21,0
STU0083,8,2025-02-22,65.4,9,6.16,2
STU0083,9,2025-03-01,81.21,5,3.36,1
STU0083,10,2025-03-08,78.75,5,0.43,0
STU0083,11,2025-03-15,93.27,7,3.83,1
STU0083,12,2025-03-22,75.72,8,5.44,0
STU0084,1,2025-01-04,74.2,2,0.11,1
STU0084,2,2025-01-11,63.35,1,0.0,0
STU0084,3,2025-01-18,82.33,6,3.12,0
STU0084,4,2025-01-25,69.4,7,4.34,0
STU0084,5,2025-02-01,67.51,1,0.0,0
STU0084,6,2025-02-08,67.17,4,0.44,1
STU0084,7,2025-02-15,65.53,3,1.12,0
STU0084,8,2025-02-22,69.71,7,3.33,1
STU0084,9,2025-03-01,65.36,3,0.47,2
STU0084,10,2025-03-08,77.75,2,2.03,0
STU0084,11,2025-03-15,78.45,6,4.73,2
STU0084,12,2025-03-22,72.02,1,0.66,2
STU0085,1,2025-01-04,69.13,3,0.75,1
STU0085,2,2025-01-11,66.05,3,1.93,0
STU0085,3,2025-01-18,78.55,4,3.73,2
STU0085,4,2025-01-25,73.76,4,5.04,0
STU0085,5,2025-02-01,70.2,4,1.13,1
STU0085,6,2025-02-08,77.54,3,0.98,0
STU0085,7,2025-02-15,83.42,5,1.98,1
STU0085,8,2025-02-22,66.3,4,1.4,1
STU0085,9,2025-03-01,68.65,6,3.05,0
STU0085,10,2025-03-08,71.41,2,1.22,2
STU0085,11,2025-03-15,65.67,1,1.51,0
STU0085,12,2025-03-22,66.63,1,1.86,1
STU0086,1,2025-01-04,88.06,10,6.26,2
STU0086,2,2025-01-11,96.63,15,9.91,3
STU0086,3,2025-01-18,97.72,19,12.15,3
STU0086,4,2025-01-25,100.0,17,9.29,3
STU0086,5,2025-02-01,96.41,8,2.23,1
STU0086,6,2025-02-08,77.12,10,5.39,2
STU0086,7,2025-02-15,78.37,8,4.66,7
STU0086,8,2025-02-22,72.92,7,4.45,3
STU0086,9,2025-03-01,79.04,6,3.94,2
STU0086,10,2025-03-08,84.89,10,8.78,2
STU0086,11,2025-03-15,83.39,10,5.35,1
STU0086,12,2025-03-22,84.52,5,3.62,0
STU0087,1,2025-01-04,59.73,1,1.41,0
STU0087,2,2025-01-11,53.69,0,0.0,0
STU0087,3,2025-01-18,65.53,5,2.75,0
STU0087,4,2025-01-25,67.62,1,0.22,0
STU0087,5,2025-02-01,57.14,4,4.8,0
STU0087,6,2025-02-08,65.25,0,0.25,0
STU0087,7,2025-02-15,63.66,1,0.0,0
STU0087,8,2025-02-22,55.05,1,0.0,0
STU0087,9,2025-03-01,64.35,3,1.95,0
STU0087,10,2025-03-08,58.22,3,1.39,0
STU0087,11,2025-03-15,64.83,2,1.56,0
STU0087,12,2025-03-22,65.84,3,1.52,0
STU0088,1,2025-01-04,100.0,24,14.65,3
STU0088,2,2025-01-11,98.76,13,6.83,4
STU0088,3,2025-01-18,100.0,13,9.67,6
STU0088,4,2025-01-25,94.22,15,8.42,5
STU0088,5,2025-02-01,100.0,17,10.13,4
STU0088,6,2025-02-08,93.33,16,11.7,6
STU0088,7,2025-02-15,94.85,10,9.64,1
STU0088,8,2025-02-22,91.82,8,3.2,3
STU0088,9,2025-03-01,100.0,11,6.32,4
STU0088,10,2025-03-08,88.04,14,7.45,3
STU0088,11,2025-03-15,86.74,11,8.0,1
STU0088,12,2025-03-22,100.0,4,2.38,3
STU0089,1,2025-01-04,98.59,14,6.05,3
STU0089,2,2025-01-11,93.15,15,8.14,1
STU0089,3,2025-01-18,100.0,14,8.96,4
STU0089,4,2025-01-25,100.0,17,6.72,4
STU0089,5,2025-02-01,96.86,10,4.98,5
STU0089,6,2025-02-08,92.88,10,3.68,1
STU0089,7,2025-02-15,89.13,18,9.41,5
STU0089,8,2025-02-22,88.51,11,5.48,3
STU0089,9,2025-03-01,79.08,8,4.27,1
STU0089,10,2025-03-08,89.28,9,2.25,2
STU0089,11,2025-03-15,89.83,10,4.96,4
STU0089,12,2025-03-22,97.73,14,6.0,2
STU0090,1,2025-01-04,82.96,13,5.09,2
STU0090,2,2025-01-11,97.23,4,0.13,2
STU0090,3,2025-01-18,85.96,15,6.96,3
STU0090,4,2025-01-25,75.35,8,3.26,2
