student_id,target,rank,feature,shap_value,direction
STU0092,withdrew,1,Lecture materials accessed (last 4w),-0.0776,-
STU0092,withdrew,2,Recent attendance (4-week avg),-0.0514,-
STU0092,withdrew,3,Past interventions that improved engagement,0.0416,+
STU0092,withdrew,4,Weeks with no VLE activity,-0.0238,-
STU0092,withdrew,5,Unexcused absences (12-week count),-0.0233,-
STU0093,withdrew,1,Lecture materials accessed (last 4w),-0.0714,-
STU0093,withdrew,2,Recent attendance (4-week avg),-0.0533,-
STU0093,withdrew,3,VLE logins last week,-0.0336,-
STU0093,withdrew,4,Past interventions received,-0.0297,-
STU0093,withdrew,5,Most recent assessment grade,-0.027,-
STU0094,withdrew,1,Lecture materials accessed (last 4w),-0.0918,-
STU0094,withdrew,2,Recent attendance (4-week avg),-0.0677,-
STU0094,withdrew,3,Past interventions received,-0.0305,-
STU0094,withdrew,4,VLE login volatility,-0.0268,-
STU0094,withdrew,5,Weeks with no VLE activity,-0.0258,-
STU0095,withdrew,1,Lecture materials accessed (last 4w),-0.0698,-
STU0095,withdrew,2,Recent attendance (4-week avg),-0.054,-
STU0095,withdrew,3,VLE logins last week,-0.0413,-
STU0095,withdrew,4,Past interventions received,-0.034,-
STU0095,withdrew,5,Most recent assessment grade,-0.0305,-
STU0096,withdrew,1,Lecture materials accessed (last 4w),-0.0971,-
STU0096,withdrew,2,Recent attendance (4-week avg),-0.0557,-
STU0096,withdrew,3,Past interventions received,-0.0337,-
STU0096,withdrew,4,Weeks with no VLE activity,0.0286,+
STU0096,withdrew,5,VLE login volatility,-0.0234,-
STU0097,withdrew,1,Lecture materials accessed (last 4w),-0.0718,-
STU0097,withdrew,2,Recent attendance (4-week avg),-0.0498,-
STU0097,withdrew,3,VLE logins last week,-0.0437,-
STU0097,withdrew,4,Past interventions received,-0.0301,-
STU0097,withdrew,5,VLE hours last week,-0.0278,-
STU0098,withdrew,1,Lecture materials accessed (last 4w),-0.0635,-
STU0098,withdrew,2,Recent attendance (4-week avg),-0.0519,-
STU0098,withdrew,3,VLE logins last week,-0.0403,-
STU0098,withdrew,4,Most recent assessment grade,-0.0283,-
STU0098,withdrew,5,VLE hours last week,-0.0269,-
STU0099,withdrew,1,Lecture materials accessed (last 4w),-0.0599,-
STU0099,withdrew,2,Recent attendance (4-week avg),-0.054,-
STU0099,withdrew,3,VLE logins last week,-0.0498,-
STU0099,withdrew,4,Grade variance across modules,0.0314,+
STU0099,withdrew,5,Past interventions received,-0.0306,-
STU0100,withdrew,1,Lecture materials accessed (last 4w),-0.0991,-
STU0100,withdrew,2,Recent attendance (4-week avg),-0.0616,-
STU0100,withdrew,3,Past interventions received,-0.0328,-
STU0100,withdrew,4,VLE login volatility,-0.0235,-
STU0100,withdrew,5,Weeks since last VLE login,-0.0221,-
STU0101,withdrew,1,Past interventions that improved engagement,0.057,+
STU0101,withdrew,2,Recent attendance (4-week avg),-0.0408,-
STU0101,withdrew,3,Past interventions received,0.0262,+
STU0101,withdrew,4,Lecture materials accessed (last 4w),-0.0235,-
STU0101,withdrew,5,Commuter student,0.0219,+
STU0102,withdrew,1,Lecture materials accessed (last 4w),0.0776,+
STU0102,withdrew,2,Recent attendance (4-week avg),-0.0445,-
STU0102,withdrew,3,Past interventions received,-0.0334,-
STU0102,withdrew,4,Most recent assessment grade,-0.0324,-
STU0102,withdrew,5,Unexcused absences (12-week count),0.0287,+
STU0103,withdrew,1,Lecture materials accessed (last 4w),0.0671,+
STU0103,withdrew,2,Recent attendance (4-week avg),-0.0394,-
STU0103,withdrew,3,Most recent assessment grade,-0.0333,-
STU0103,withdrew,4,Grade variance across modules,-0.0256,-
STU0103,withdrew,5,Unexcused absences (12-week count),-0.0225,-
STU0104,withdrew,1,Lecture materials accessed (last 4w),-0.1038,-
STU0104,withdrew,2,VLE login volatility,-0.0241,-
STU0104,withdrew,3,Weeks since last VLE login,-0.0204,-
STU0104,withdrew,4,Recent attendance (4-week avg),0.0183,+
STU0104,withdrew,5,Excused absences (12-week count),-0.0173,-
STU0105,withdrew,1,Lecture materials accessed (last 4w),-0.0914,-
STU0105,withdrew,2,Recent attendance (4-week avg),-0.0626,-
STU0105,withdrew,3,Past interventions received,-0.0319,-
STU0105,withdrew,4,VLE logins last week,-0.0308,-
STU0105,withdrew,5,VLE login volatility,-0.0266,-
STU0106,withdrew,1,Lecture materials accessed (last 4w),-0.0686,-
STU0106,withdrew,2,Recent attendance (4-week avg),-0.0563,-
STU0106,withdrew,3,VLE logins last week,-0.0445,-
STU0106,withdrew,4,Most recent assessment grade,-0.0303,-
STU0106,withdrew,5,Past interventions received,-0.0292,-
STU0107,withdrew,1,Lecture materials accessed (last 4w),0.0645,+
STU0107,withdrew,2,Recent attendance (4-week avg),0.0596,+
STU0107,withdrew,3,VLE logins last week,0.0374,+
STU0107,withdrew,4,Past interventions received,0.0306,+
STU0107,withdrew,5,Grade variance across modules,-0.0258,-
STU0108,withdrew,1,Lecture materials accessed (last 4w),-0.0708,-
STU0108,withdrew,2,Recent attendance (4-week avg),-0.0548,-
STU0108,withdrew,3,Past interventions received,-0.0308,-
STU0108,withdrew,4,Most recent assessment grade,-0.0289,-
STU0108,withdrew,5,VLE hours last week,-0.0256,-
STU0109,withdrew,1,Lecture materials accessed (last 4w),-0.0767,-
STU0109,withdrew,2,Recent attendance (4-week avg),-0.0583,-
STU0109,withdrew,3,Most recent assessment grade,-0.0317,-
STU0109,withdrew,4,Past interventions received,-0.0312,-
STU0109,withdrew,5,Unexcused absences (12-week count),-0.0257,-
STU0110,withdrew,1,Lecture materials accessed (last 4w),0.0662,+
STU0110,withdrew,2,Recent attendance (4-week avg),0.0479,+
STU0110,withdrew,3,VLE login trend,-0.0291,-
STU0110,withdrew,4,Past interventions received,-0.0231,-
STU0110,withdrew,5,Weeks with no VLE activity,0.0202,+
STU0111,withdrew,1,Lecture materials accessed (last 4w),-0.0685,-
STU0111,withdrew,2,Recent attendance (4-week avg),-0.0537,-
STU0111,withdrew,3,VLE logins last week,-0.0425,-
STU0111,withdrew,4,Past interventions received,-0.0288,-
STU0111,withdrew,5,Most recent assessment grade,-0.028,-
STU0112,withdrew,1,Recent attendance (4-week avg),-0.0684,-
STU0112,withdrew,2,Lecture materials accessed (last 4w),-0.0475,-
STU0112,withdrew,3,Past interventions received,-0.0351,-
STU0112,withdrew,4,Unexcused absences (12-week count),-0.0298,-
STU0112,withdrew,5,Weeks with no VLE activity,-0.0244,-
STU0113,withdrew,1,Lecture materials accessed (last 4w),-0.0788,-
STU0113,withdrew,2,VLE logins last week,0.0408,+
STU0113,withdrew,3,Most recent assessment grade,-0.0288,-
STU0113,withdrew,4,Weeks since last VLE login,0.0276,+
STU0113,withdrew,5,Past interventions received,-0.0266,-
STU0114,withdrew,1,Lecture materials accessed (last 4w),0.063,+
STU0114,withdrew,2,Past interventions that improved engagement,0.0291,+
STU0114,withdrew,3,VLE login trend,-0.028,-
STU0114,withdrew,4,Grade variance across modules,-0.0263,-
STU0114,withdrew,5,Unexcused absences (12-week count),0.0235,+
STU0115,withdrew,1,Lecture materials accessed (last 4w),-0.0773,-
STU0115,withdrew,2,Recent attendance (4-week avg),-0.0543,-
STU0115,withdrew,3,Past interventions received,-0.0357,-
STU0115,withdrew,4,Most recent assessment grade,-0.0317,-
STU0115,withdrew,5,Unexcused absences (12-week count),-0.0245,-
STU0116,withdrew,1,Lecture materials accessed (last 4w),-0.072,-
STU0116,withdrew,2,Recent attendance (4-week avg),-0.0569,-
STU0116,withdrew,3,VLE logins last week,-0.0502,-
STU0116,withdrew,4,Past interventions received,-0.0329,-
STU0116,withdrew,5,VLE hours last week,-0.0315,-
STU0117,withdrew,1,Lecture materials accessed (last 4w),0.0649,+
STU0117,withdrew,2,Most recent assessment grade,-0.0407,-
STU0117,withdrew,3,VLE logins last week,0.0394,+
STU0117,withdrew,4,Recent attendance (4-week avg),0.0347,+
STU0117,withdrew,5,Weeks since last VLE login,0.0268,+
STU0118,withdrew,1,Lecture materials accessed (last 4w),-0.0465,-
STU0118,withdrew,2,Past interventions that improved engagement,0.03,+
STU0118,withdrew,3,On-time submissions,-0.0273,-
STU0118,withdrew,4,Recent attendance (4-week avg),-0.0255,-
STU0118,withdrew,5,VLE login trend,-0.0229,-
STU0119,withdrew,1,Recent attendance (4-week avg),-0.0501,-
STU0119,withdrew,2,VLE logins last week,-0.0439,-
STU0119,withdrew,3,Lecture materials accessed (last 4w),-0.0363,-
STU0119,withdrew,4,Past interventions received,-0.0345,-
STU0119,withdrew,5,Most recent assessment grade,-0.0283,-
STU0120,withdrew,1,Lecture materials accessed (last 4w),-0.0709,-
STU0120,withdrew,2,Recent attendance (4-week avg),-0.0587,-
STU0120,withdrew,3,Past interventions received,-0.0344,-
STU0120,withdrew,4,Most recent assessment grade,-0.0305,-
STU0120,withdrew,5,VLE logins last week,-0.027,-
STU0121,withdrew,1,Past interventions received,0.093,+
STU0121,withdrew,2,Lecture materials accessed (last 4w),-0.0659,-
STU0121,withdrew,3,Past interventions that improved engagement,0.0537,+
STU0121,withdrew,4,Recent attendance (4-week avg),-0.0373,-
STU0121,withdrew,5,On-time submissions,0.0242,+
STU0122,withdrew,1,Lecture materials accessed (last 4w),-0.0947,-
STU0122,withdrew,2,Past interventions received,0.0592,+
STU0122,withdrew,3,Recent attendance (4-week avg),0.0509,+
STU0122,withdrew,4,Past interventions that improved engagement,0.0276,+
STU0122,withdrew,5,Most recent assessment grade,0.0258,+
STU0123,withdrew,1,Lecture materials accessed (last 4w),-0.075,-
STU0123,withdrew,2,Recent attendance (4-week avg),-0.0496,-
STU0123,withdrew,3,Past interventions received,-0.0368,-
STU0123,withdrew,4,Most recent assessment grade,-0.0256,-
STU0123,withdrew,5,Unexcused absences (12-week count),0.0251,+
STU0124,withdrew,1,Lecture materials accessed (last 4w),-0.0749,-
STU0124,withdrew,2,Recent attendance (4-week avg),-0.0552,-
STU0124,withdrew,3,VLE logins last week,-0.0359,-
STU0124,withdrew,4,Most recent assessment grade,-0.0281,-
STU0124,withdrew,5,Unexcused absences (12-week count),-0.0256,-
STU0125,withdrew,1,Lecture materials accessed (last 4w),-0.0661,-
STU0125,withdrew,2,Recent attendance (4-week avg),-0.0536,-
STU0125,withdrew,3,VLE logins last week,-0.0466,-
STU0125,withdrew,4,Most recent assessment grade,-0.0297,-
STU0125,withdrew,5,Past interventions received,-0.0286,-
STU0126,withdrew,1,Lecture materials accessed (last 4w),-0.0877,-
STU0126,withdrew,2,Past interventions received,0.0683,+
STU0126,withdrew,3,Recent attendance (4-week avg),-0.0578,-
STU0126,withdrew,4,Past interventions that improved engagement,0.0386,+
STU0126,withdrew,5,VLE hours last week,-0.029,-
STU0127,withdrew,1,Lecture materials accessed (last 4w),0.0744,+
STU0127,withdrew,2,Recent attendance (4-week avg),0.0703,+
STU0127,withdrew,3,VLE logins last week,0.0421,+
STU0127,withdrew,4,Most recent assessment grade,0.0417,+
STU0127,withdrew,5,Weeks with no VLE activity,0.0349,+
STU0128,withdrew,1,Past interventions that improved engagement,0.0455,+
STU0128,withdrew,2,Recent attendance (4-week avg),-0.0443,-
STU0128,withdrew,3,Lecture materials accessed (last 4w),-0.0431,-
STU0128,withdrew,4,Grade variance across modules,0.0275,+
STU0128,withdrew,5,VLE login volatility,-0.025,-
STU0129,withdrew,1,Lecture materials accessed (last 4w),-0.0801,-
STU0129,withdrew,2,Recent attendance (4-week avg),-0.0555,-
STU0129,withdrew,3,Past interventions received,-0.0332,-
STU0129,withdrew,4,Most recent assessment grade,-0.0328,-
STU0129,withdrew,5,VLE login volatility,-0.0265,-
STU0130,withdrew,1,Lecture materials accessed (last 4w),-0.0588,-
STU0130,withdrew,2,Recent attendance (4-week avg),-0.0521,-
STU0130,withdrew,3,VLE logins last week,-0.0447,-
STU0130,withdrew,4,Past interventions received,-0.0273,-
STU0130,withdrew,5,Most recent assessment grade,-0.0268,-
STU0131,withdrew,1,Past interventions received,0.0825,+
STU0131,withdrew,2,Lecture materials accessed (last 4w),-0.0651,-
STU0131,withdrew,3,Past interventions that improved engagement,0.0494,+
STU0131,withdrew,4,Recent attendance (4-week avg),-0.0453,-
STU0131,withdrew,5,Unexcused absences (12-week count),-0.028,-
STU0132,withdrew,1,Lecture materials accessed (last 4w),-0.0702,-
STU0132,withdrew,2,Recent attendance (4-week avg),-0.0555,-
STU0132,withdrew,3,VLE logins last week,-0.0489,-
STU0132,withdrew,4,VLE hours last week,-0.0298,-
STU0132,withdrew,5,Past interventions received,-0.0297,-
STU0133,withdrew,1,Lecture materials accessed (last 4w),-0.0792,-
STU0133,withdrew,2,Past interventions that improved engagement,0.0543,+
STU0133,withdrew,3,Recent attendance (4-week avg),-0.0298,-
STU0133,withdrew,4,Most recent assessment grade,-0.0263,-
STU0133,withdrew,5,Unexcused absences (12-week count),-0.0233,-
STU0134,withdrew,1,Lecture materials accessed (last 4w),-0.0619,-
STU0134,withdrew,2,Recent attendance (4-week avg),-0.0537,-
STU0134,withdrew,3,VLE logins last week,-0.0468,-
STU0134,withdrew,4,Past interventions received,-0.0278,-
STU0134,withdrew,5,VLE login volatility,-0.0241,-
STU0135,withdrew,1,Lecture materials accessed (last 4w),-0.0685,-
STU0135,withdrew,2,Recent attendance (4-week avg),-0.0529,-
STU0135,withdrew,3,VLE logins last week,-0.0339,-
STU0135,withdrew,4,Past interventions received,-0.0301,-
STU0135,withdrew,5,Most recent assessment grade,-0.0286,-
STU0136,withdrew,1,Lecture materials accessed (last 4w),-0.0658,-
STU0136,withdrew,2,Recent attendance (4-week avg),-0.0546,-
STU0136,withdrew,3,VLE logins last week,-0.0454,-
STU0136,withdrew,4,Most recent assessment grade,-0.0271,-
STU0136,withdrew,5,Past interventions received,-0.0269,-
STU0137,withdrew,1,Lecture materials accessed (last 4w),0.0785,+
STU0137,withdrew,2,Past interventions received,0.0544,+
STU0137,withdrew,3,Most recent assessment grade,0.0261,+
STU0137,withdrew,4,On-time submissions,-0.0211,-
STU0137,withdrew,5,Mean grade across modules,0.0197,+
STU0138,withdrew,1,Lecture materials accessed (last 4w),-0.08,-
STU0138,withdrew,2,Recent attendance (4-week avg),-0.0481,-
STU0138,withdrew,3,VLE login volatility,-0.0275,-
STU0138,withdrew,4,Weeks with no VLE activity,-0.0265,-
STU0138,withdrew,5,Most recent assessment grade,-0.0238,-
STU0139,withdrew,1,Recent attendance (4-week avg),0.0559,+
STU0139,withdrew,2,Lecture materials accessed (last 4w),0.0511,+
STU0139,withdrew,3,Past interventions received,0.0414,+
STU0139,withdrew,4,Past interventions that improved engagement,0.0303,+
STU0139,withdrew,5,Weeks with no VLE activity,0.0288,+
STU0140,withdrew,1,Lecture materials accessed (last 4w),-0.0698,-
STU0140,withdrew,2,Recent attendance (4-week avg),-0.0608,-
STU0140,withdrew,3,VLE logins last week,-0.037,-
STU0140,withdrew,4,Past interventions received,-0.036,-
STU0140,withdrew,5,Most recent assessment grade,-0.0286,-
STU0141,withdrew,1,Lecture materials accessed (last 4w),0.0759,+
STU0141,withdrew,2,Past interventions received,0.0755,+
STU0141,withdrew,3,Past interventions that improved engagement,0.0508,+
STU0141,withdrew,4,Recent attendance (4-week avg),-0.0336,-
STU0141,withdrew,5,Most recent assessment grade,-0.0303,-
STU0142,withdrew,1,Lecture materials accessed (last 4w),0.0654,+
STU0142,withdrew,2,Most recent assessment grade,-0.0326,-
STU0142,withdrew,3,VLE logins last week,-0.0262,-
STU0142,withdrew,4,Unexcused absences (12-week count),0.0225,+
STU0142,withdrew,5,Mean grade across modules,-0.0221,-
STU0143,withdrew,1,Lecture materials accessed (last 4w),-0.0736,-
STU0143,withdrew,2,Recent attendance (4-week avg),-0.0606,-
STU0143,withdrew,3,Past interventions received,-0.0356,-
STU0143,withdrew,4,Most recent assessment grade,-0.0299,-
STU0143,withdrew,5,Unexcused absences (12-week count),-0.0283,-
STU0144,withdrew,1,Lecture materials accessed (last 4w),-0.0711,-
STU0144,withdrew,2,Recent attendance (4-week avg),-0.0495,-
STU0144,withdrew,3,Past interventions received,-0.0323,-
STU0144,withdrew,4,Most recent assessment grade,-0.0302,-
STU0144,withdrew,5,Unexcused absences (12-week count),-0.0242,-
STU0145,withdrew,1,Lecture materials accessed (last 4w),-0.0678,-
STU0145,withdrew,2,Recent attendance (4-week avg),-0.0534,-
STU0145,withdrew,3,VLE logins last week,-0.0444,-
STU0145,withdrew,4,Past interventions received,-0.0273,-
STU0145,withdrew,5,Most recent assessment grade,-0.0264,-
STU0146,withdrew,1,Lecture materials accessed (last 4w),-0.0779,-
STU0146,withdrew,2,Past interventions received,0.0609,+
STU0146,withdrew,3,Recent attendance (4-week avg),-0.0494,-
STU0146,withdrew,4,Past interventions that improved engagement,0.0365,+
STU0146,withdrew,5,Grade variance across modules,-0.0282,-
STU0147,withdrew,1,Past interventions received,0.0931,+
STU0147,withdrew,2,Lecture materials accessed (last 4w),-0.0592,-
STU0147,withdrew,3,Past interventions that improved engagement,0.0578,+
STU0147,withdrew,4,Recent attendance (4-week avg),-0.0341,-
STU0147,withdrew,5,Grade variance across modules,0.0333,+
STU0148,withdrew,1,Lecture materials accessed (last 4w),0.0619,+
STU0148,withdrew,2,Recent attendance (4-week avg),0.0566,+
STU0148,withdrew,3,Past interventions received,0.0352,+
STU0148,withdrew,4,On-time submissions,-0.0319,-
STU0148,withdrew,5,Grade variance across modules,-0.0269,-
STU0149,withdrew,1,Lecture materials accessed (last 4w),-0.0691,-
STU0149,withdrew,2,VLE logins last week,-0.0529,-
STU0149,withdrew,3,Recent attendance (4-week avg),-0.0376,-
STU0149,withdrew,4,Grade variance across modules,0.0348,+
STU0149,withdrew,5,Past interventions received,-0.0341,-
STU0150,withdrew,1,Lecture materials accessed (last 4w),0.0641,+
STU0150,withdrew,2,Recent attendance (4-week avg),0.0621,+
STU0150,withdrew,3,VLE logins last week,0.0363,+
STU0150,withdrew,4,Past interventions received,0.0313,+
STU0150,withdrew,5,Weeks with no VLE activity,0.0275,+
STU0151,withdrew,1,Lecture materials accessed (last 4w),-0.0952,-
STU0151,withdrew,2,Recent attendance (4-week avg),-0.0483,-
STU0151,withdrew,3,VLE logins last week,-0.0366,-
STU0151,withdrew,4,Past interventions received,-0.0337,-
STU0151,withdrew,5,Weeks with no VLE activity,-0.0273,-
STU0152,withdrew,1,Recent attendance (4-week avg),0.0651,+
STU0152,withdrew,2,Lecture materials accessed (last 4w),0.0537,+
STU0152,withdrew,3,Grade variance across modules,-0.0288,-
STU0152,withdrew,4,Weeks with no VLE activity,0.026,+
STU0152,withdrew,5,VLE login trend,-0.0225,-
STU0153,withdrew,1,Lecture materials accessed (last 4w),-0.0738,-
STU0153,withdrew,2,Recent attendance (4-week avg),-0.0588,-
STU0153,withdrew,3,Most recent assessment grade,-0.0315,-
STU0153,withdrew,4,Past interventions received,-0.0311,-
STU0153,withdrew,5,VLE logins last week,-0.0273,-
STU0154,withdrew,1,Lecture materials accessed (last 4w),-0.0855,-
